Epoch,Total loss,Train CE loss,Val CE loss,Test CE loss,NegBin rule loss,NegBin detector loss,L2 weights loss,Time window abundance loss,Time window slope loss
386,11228.2802734375,1.288269281387329,"tensor(1.3054, device='cuda:0')","tensor(1.3054, device='cuda:0')",1.8187932968139648,-71.60737609863281,66.75408172607422,-95.92201232910156,-88.9892807006836
387,11228.0224609375,1.2863630056381226,"tensor(1.2896, device='cuda:0')","tensor(1.2896, device='cuda:0')",1.8184404373168945,-71.85970306396484,66.75408172607422,-95.92695617675781,-88.98928833007812
388,11227.7666015625,1.2845885753631592,"tensor(1.2951, device='cuda:0')","tensor(1.2951, device='cuda:0')",1.8180832862854004,-72.10768127441406,66.75408172607422,-95.93077850341797,-88.98941040039062
389,11227.51953125,1.282720685005188,"tensor(1.2815, device='cuda:0')","tensor(1.2815, device='cuda:0')",1.8177366256713867,-72.3511962890625,66.75408172607422,-95.93392944335938,-88.98943328857422
390,11227.275390625,1.2809653282165527,"tensor(1.2856, device='cuda:0')","tensor(1.2856, device='cuda:0')",1.8173856735229492,-72.59024047851562,66.75408172607422,-95.93661499023438,-88.98954772949219
391,11227.03515625,1.2791364192962646,"tensor(1.2738, device='cuda:0')","tensor(1.2738, device='cuda:0')",1.8170442581176758,-72.82474517822266,66.75408172607422,-95.93898010253906,-88.98957061767578
392,11226.80078125,1.277404546737671,"tensor(1.2766, device='cuda:0')","tensor(1.2766, device='cuda:0')",1.8167009353637695,-73.05467224121094,66.75408172607422,-95.94108581542969,-88.98968505859375
393,11226.572265625,1.2756143808364868,"tensor(1.2663, device='cuda:0')","tensor(1.2663, device='cuda:0')",1.8163652420043945,-73.27997589111328,66.75408172607422,-95.9429931640625,-88.98971557617188
394,11226.34765625,1.2739075422286987,"tensor(1.2679, device='cuda:0')","tensor(1.2679, device='cuda:0')",1.816028118133545,-73.50064086914062,66.75408172607422,-95.94473266601562,-88.98981475830078
395,11226.1279296875,1.2721576690673828,"tensor(1.2592, device='cuda:0')","tensor(1.2592, device='cuda:0')",1.8156981468200684,-73.71663665771484,66.75408172607422,-95.94634246826172,-88.98985290527344
396,11225.9130859375,1.2704792022705078,"tensor(1.2598, device='cuda:0')","tensor(1.2598, device='cuda:0')",1.8153681755065918,-73.92794799804688,66.75408172607422,-95.94783020019531,-88.98995208740234
397,11225.7021484375,1.2687700986862183,"tensor(1.2526, device='cuda:0')","tensor(1.2526, device='cuda:0')",1.8150444030761719,-74.13457489013672,66.75408172607422,-95.94921112060547,-88.989990234375
398,11225.498046875,1.2671232223510742,"tensor(1.2524, device='cuda:0')","tensor(1.2524, device='cuda:0')",1.8147211074829102,-74.33650207519531,66.75408172607422,-95.95050811767578,-88.99008178710938
399,11225.296875,1.2654576301574707,"tensor(1.2469, device='cuda:0')","tensor(1.2469, device='cuda:0')",1.814404010772705,-74.53373718261719,66.75408172607422,-95.95172119140625,-88.9901351928711
400,11225.1015625,1.2638447284698486,"tensor(1.2463, device='cuda:0')","tensor(1.2463, device='cuda:0')",1.8140878677368164,-74.72630310058594,66.75408172607422,-95.95286560058594,-88.99021911621094
401,11224.9111328125,1.2622228860855103,"tensor(1.2422, device='cuda:0')","tensor(1.2422, device='cuda:0')",1.813776969909668,-74.91419982910156,66.75408172607422,-95.95394897460938,-88.99028015136719
402,11224.7236328125,1.260648488998413,"tensor(1.2416, device='cuda:0')","tensor(1.2416, device='cuda:0')",1.8134665489196777,-75.09745788574219,66.75408172607422,-95.9549789428711,-88.9903564453125
403,11224.5419921875,1.259073257446289,"tensor(1.2389, device='cuda:0')","tensor(1.2389, device='cuda:0')",1.8131623268127441,-75.27609252929688,66.75408172607422,-95.95594787597656,-88.99041748046875
404,11224.365234375,1.2575409412384033,"tensor(1.2385, device='cuda:0')","tensor(1.2385, device='cuda:0')",1.8128600120544434,-75.45016479492188,66.75408172607422,-95.95687866210938,-88.99049377441406
405,11224.193359375,1.2560150623321533,"tensor(1.2371, device='cuda:0')","tensor(1.2371, device='cuda:0')",1.8125615119934082,-75.61969757080078,66.75408172607422,-95.957763671875,-88.99055480957031
406,11224.0263671875,1.2545276880264282,"tensor(1.2371, device='cuda:0')","tensor(1.2371, device='cuda:0')",1.8122658729553223,-75.78474426269531,66.75408172607422,-95.9585952758789,-88.9906234741211
407,11223.8623046875,1.2530543804168701,"tensor(1.2367, device='cuda:0')","tensor(1.2367, device='cuda:0')",1.8119745254516602,-75.9453353881836,66.75408172607422,-95.95940399169922,-88.99069213867188
408,11223.705078125,1.2516180276870728,"tensor(1.2372, device='cuda:0')","tensor(1.2372, device='cuda:0')",1.8116860389709473,-76.10154724121094,66.75408172607422,-95.96017456054688,-88.99076080322266
409,11223.548828125,1.250199556350708,"tensor(1.2376, device='cuda:0')","tensor(1.2376, device='cuda:0')",1.8114008903503418,-76.25342559814453,66.75408172607422,-95.96090698242188,-88.99082946777344
410,11223.3994140625,1.2488185167312622,"tensor(1.2386, device='cuda:0')","tensor(1.2386, device='cuda:0')",1.811119556427002,-76.40103912353516,66.75408172607422,-95.96162414550781,-88.99089813232422
411,11223.2529296875,1.2474603652954102,"tensor(1.2397, device='cuda:0')","tensor(1.2397, device='cuda:0')",1.8108410835266113,-76.54444885253906,66.75408172607422,-95.9623031616211,-88.990966796875
412,11223.111328125,1.2461391687393188,"tensor(1.2412, device='cuda:0')","tensor(1.2412, device='cuda:0')",1.8105664253234863,-76.68372344970703,66.75408172607422,-95.96296691894531,-88.99103546142578
413,11222.9755859375,1.2448463439941406,"tensor(1.2428, device='cuda:0')","tensor(1.2428, device='cuda:0')",1.8102951049804688,-76.81893920898438,66.75408172607422,-95.96359252929688,-88.99110412597656
414,11222.8408203125,1.2435911893844604,"tensor(1.2446, device='cuda:0')","tensor(1.2446, device='cuda:0')",1.8100271224975586,-76.95015716552734,66.75408172607422,-95.96420288085938,-88.99116516113281
415,11222.7109375,1.2423694133758545,"tensor(1.2466, device='cuda:0')","tensor(1.2466, device='cuda:0')",1.809762954711914,-77.07747650146484,66.75408172607422,-95.96478271484375,-88.9912338256836
416,11222.5869140625,1.2411872148513794,"tensor(1.2487, device='cuda:0')","tensor(1.2487, device='cuda:0')",1.8095016479492188,-77.20095825195312,66.75408172607422,-95.96536254882812,-88.99130249023438
417,11222.46484375,1.2400431632995605,"tensor(1.2510, device='cuda:0')","tensor(1.2510, device='cuda:0')",1.8092446327209473,-77.32069396972656,66.75408935546875,-95.96590423583984,-88.99137115478516
418,11222.3466796875,1.2389423847198486,"tensor(1.2535, device='cuda:0')","tensor(1.2535, device='cuda:0')",1.808990478515625,-77.43675231933594,66.75408935546875,-95.96643829345703,-88.9914321899414
419,11222.232421875,1.237883448600769,"tensor(1.2560, device='cuda:0')","tensor(1.2560, device='cuda:0')",1.8087401390075684,-77.54923248291016,66.75408935546875,-95.96694946289062,-88.99150085449219
420,11222.1220703125,1.2368714809417725,"tensor(1.2586, device='cuda:0')","tensor(1.2586, device='cuda:0')",1.8084936141967773,-77.65821075439453,66.75408935546875,-95.96745300292969,-88.99156188964844
421,11222.013671875,1.2359073162078857,"tensor(1.2613, device='cuda:0')","tensor(1.2613, device='cuda:0')",1.8082499504089355,-77.7637710571289,66.75408935546875,-95.96793365478516,-88.99163055419922
422,11221.9111328125,1.2349941730499268,"tensor(1.2641, device='cuda:0')","tensor(1.2641, device='cuda:0')",1.8080101013183594,-77.86599731445312,66.75408935546875,-95.96839904785156,-88.99169921875
423,11221.80859375,1.234135627746582,"tensor(1.2670, device='cuda:0')","tensor(1.2670, device='cuda:0')",1.8077735900878906,-77.9649887084961,66.75408935546875,-95.96885681152344,-88.99176025390625
424,11221.7119140625,1.2333335876464844,"tensor(1.2699, device='cuda:0')","tensor(1.2699, device='cuda:0')",1.8075404167175293,-78.06082153320312,66.75408935546875,-95.96929931640625,-88.9918212890625
425,11221.6171875,1.2325913906097412,"tensor(1.2728, device='cuda:0')","tensor(1.2728, device='cuda:0')",1.80731201171875,-78.15357971191406,66.75408935546875,-95.9697265625,-88.99188232421875
426,11221.5263671875,1.231913447380066,"tensor(1.2758, device='cuda:0')","tensor(1.2758, device='cuda:0')",1.8070859909057617,-78.24337005615234,66.75408935546875,-95.97013854980469,-88.99195098876953
427,11221.4384765625,1.231303334236145,"tensor(1.2787, device='cuda:0')","tensor(1.2787, device='cuda:0')",1.806863784790039,-78.33025360107422,66.75408935546875,-95.97055053710938,-88.99201202392578
428,11221.3515625,1.2307648658752441,"tensor(1.2817, device='cuda:0')","tensor(1.2817, device='cuda:0')",1.8066449165344238,-78.41433715820312,66.75408935546875,-95.970947265625,-88.99207305908203
429,11221.271484375,1.230301856994629,"tensor(1.2847, device='cuda:0')","tensor(1.2847, device='cuda:0')",1.8064303398132324,-78.49568939208984,66.75408935546875,-95.97132873535156,-88.99212646484375
430,11221.1904296875,1.2299203872680664,"tensor(1.2877, device='cuda:0')","tensor(1.2877, device='cuda:0')",1.8062191009521484,-78.57441711425781,66.75408935546875,-95.97171020507812,-88.99219512939453
431,11221.1142578125,1.2296245098114014,"tensor(1.2906, device='cuda:0')","tensor(1.2906, device='cuda:0')",1.8060121536254883,-78.65058898925781,66.75408935546875,-95.9720687866211,-88.99225616455078
432,11221.0380859375,1.2294206619262695,"tensor(1.2936, device='cuda:0')","tensor(1.2936, device='cuda:0')",1.805807113647461,-78.72428894042969,66.75408935546875,-95.97242736816406,-88.9923095703125
433,11220.9677734375,1.2293143272399902,"tensor(1.2964, device='cuda:0')","tensor(1.2964, device='cuda:0')",1.805607795715332,-78.79561614990234,66.75408935546875,-95.9727783203125,-88.99237823486328
434,11220.8974609375,1.2293119430541992,"tensor(1.2993, device='cuda:0')","tensor(1.2993, device='cuda:0')",1.8054113388061523,-78.86463928222656,66.75408935546875,-95.97311401367188,-88.992431640625
435,11220.8291015625,1.2294211387634277,"tensor(1.3020, device='cuda:0')","tensor(1.3020, device='cuda:0')",1.8052186965942383,-78.93144989013672,66.75408935546875,-95.97344207763672,-88.99249267578125
436,11220.7646484375,1.2296489477157593,"tensor(1.3047, device='cuda:0')","tensor(1.3047, device='cuda:0')",1.8050289154052734,-78.99613189697266,66.75408935546875,-95.97377014160156,-88.9925537109375
437,11220.703125,1.2300034761428833,"tensor(1.3074, device='cuda:0')","tensor(1.3074, device='cuda:0')",1.8048439025878906,-79.05876159667969,66.75408935546875,-95.97408294677734,-88.99259948730469
438,11220.640625,1.2304937839508057,"tensor(1.3099, device='cuda:0')","tensor(1.3099, device='cuda:0')",1.8046627044677734,-79.11943054199219,66.75408935546875,-95.97439575195312,-88.99266052246094
439,11220.5830078125,1.2311301231384277,"tensor(1.3124, device='cuda:0')","tensor(1.3124, device='cuda:0')",1.8044848442077637,-79.17820739746094,66.75408935546875,-95.9747085571289,-88.99271392822266
440,11220.5263671875,1.2319220304489136,"tensor(1.3148, device='cuda:0')","tensor(1.3148, device='cuda:0')",1.8043112754821777,-79.23516845703125,66.75408935546875,-95.97502136230469,-88.99276733398438
441,11220.470703125,1.2328805923461914,"tensor(1.3170, device='cuda:0')","tensor(1.3170, device='cuda:0')",1.8041419982910156,-79.2904052734375,66.75408935546875,-95.97535705566406,-88.99282836914062
442,11220.41796875,1.234018325805664,"tensor(1.3192, device='cuda:0')","tensor(1.3192, device='cuda:0')",1.803976058959961,-79.34398651123047,66.75408935546875,-95.9757308959961,-88.99288177490234
443,11220.3662109375,1.2353479862213135,"tensor(1.3212, device='cuda:0')","tensor(1.3212, device='cuda:0')",1.8038148880004883,-79.39600372314453,66.75408935546875,-95.97647857666016,-88.99293518066406
444,11220.3076171875,1.2368836402893066,"tensor(1.3232, device='cuda:0')","tensor(1.3232, device='cuda:0')",1.8036575317382812,-79.44651794433594,66.75408935546875,-95.98651885986328,-88.99298858642578
445,11220.029296875,1.238640546798706,"tensor(1.3250, device='cuda:0')","tensor(1.3250, device='cuda:0')",1.8035035133361816,-79.49562072753906,66.75408935546875,-96.21710968017578,-88.9930419921875
446,11219.318359375,1.2406337261199951,"tensor(1.3267, device='cuda:0')","tensor(1.3267, device='cuda:0')",1.8033556938171387,-79.54338836669922,66.75408935546875,-96.88203430175781,-88.99309539794922
447,11219.2021484375,1.242882490158081,"tensor(1.3282, device='cuda:0')","tensor(1.3282, device='cuda:0')",1.803210735321045,-79.58988952636719,66.75408935546875,-96.95466613769531,-88.9931411743164
448,11219.1513671875,1.2454047203063965,"tensor(1.3297, device='cuda:0')","tensor(1.3297, device='cuda:0')",1.8030705451965332,-79.63521575927734,66.75408935546875,-96.96183776855469,-88.99319458007812
449,11219.10546875,1.2482202053070068,"tensor(1.3310, device='cuda:0')","tensor(1.3310, device='cuda:0')",1.8029356002807617,-79.67943572998047,66.75408935546875,-96.96549224853516,-88.99324035644531
450,11219.0634765625,1.2513506412506104,"tensor(1.3322, device='cuda:0')","tensor(1.3322, device='cuda:0')",1.8028044700622559,-79.72262573242188,66.75408935546875,-96.96780395507812,-88.9932861328125
451,11219.0224609375,1.2548191547393799,"tensor(1.3332, device='cuda:0')","tensor(1.3332, device='cuda:0')",1.8026785850524902,-79.76487731933594,66.75408935546875,-96.96945190429688,-88.99333953857422
452,11218.9833984375,1.2586501836776733,"tensor(1.3341, device='cuda:0')","tensor(1.3341, device='cuda:0')",1.8025579452514648,-79.80625915527344,66.75408935546875,-96.970703125,-88.99339294433594
453,11218.9462890625,1.2628698348999023,"tensor(1.3349, device='cuda:0')","tensor(1.3349, device='cuda:0')",1.8024425506591797,-79.84685516357422,66.75408935546875,-96.97171020507812,-88.9934310913086
454,11218.91015625,1.2675061225891113,"tensor(1.3356, device='cuda:0')","tensor(1.3356, device='cuda:0')",1.8023319244384766,-79.88674926757812,66.75408935546875,-96.97254943847656,-88.99348449707031
455,11218.8740234375,1.272589921951294,"tensor(1.3362, device='cuda:0')","tensor(1.3362, device='cuda:0')",1.8022270202636719,-79.92601776123047,66.75408935546875,-96.9732666015625,-88.9935302734375
456,11218.8408203125,1.2781511545181274,"tensor(1.3367, device='cuda:0')","tensor(1.3367, device='cuda:0')",1.8021283149719238,-79.96475219726562,66.75408935546875,-96.97389221191406,-88.99357604980469
457,11218.8076171875,1.284224033355713,"tensor(1.3371, device='cuda:0')","tensor(1.3371, device='cuda:0')",1.8020358085632324,-80.00302124023438,66.75408935546875,-96.97444915771484,-88.99362182617188
458,11218.775390625,1.2908450365066528,"tensor(1.3375, device='cuda:0')","tensor(1.3375, device='cuda:0')",1.8019485473632812,-80.04094696044922,66.75408935546875,-96.97496032714844,-88.99366760253906
459,11218.7451171875,1.298051357269287,"tensor(1.3379, device='cuda:0')","tensor(1.3379, device='cuda:0')",1.8018689155578613,-80.07859802246094,66.75408935546875,-96.97541809082031,-88.99371337890625
460,11218.7138671875,1.3058829307556152,"tensor(1.3384, device='cuda:0')","tensor(1.3384, device='cuda:0')",1.8017964363098145,-80.1160659790039,66.75408935546875,-96.9758529663086,-88.99375915527344
461,11218.685546875,1.314382553100586,"tensor(1.3391, device='cuda:0')","tensor(1.3391, device='cuda:0')",1.8017301559448242,-80.1534423828125,66.75408935546875,-96.97624969482422,-88.99380493164062
462,11218.6572265625,1.3235942125320435,"tensor(1.3400, device='cuda:0')","tensor(1.3400, device='cuda:0')",1.8016719818115234,-80.19084167480469,66.75408935546875,-96.97662353515625,-88.99384307861328
463,11218.62890625,1.3335661888122559,"tensor(1.3413, device='cuda:0')","tensor(1.3413, device='cuda:0')",1.8016223907470703,-80.22836303710938,66.75408935546875,-96.97697448730469,-88.99388122558594
464,11218.6005859375,1.3443458080291748,"tensor(1.3433, device='cuda:0')","tensor(1.3433, device='cuda:0')",1.801581859588623,-80.26612091064453,66.75408935546875,-96.97731018066406,-88.99392700195312
465,11218.5751953125,1.355985164642334,"tensor(1.3463, device='cuda:0')","tensor(1.3463, device='cuda:0')",1.8015499114990234,-80.30421447753906,66.75408935546875,-96.97763061523438,-88.99397277832031
466,11218.5478515625,1.3685386180877686,"tensor(1.3506, device='cuda:0')","tensor(1.3506, device='cuda:0')",1.801527976989746,-80.3427734375,66.75408935546875,-96.9779281616211,-88.99401092529297
467,11218.5224609375,1.3820598125457764,"tensor(1.3569, device='cuda:0')","tensor(1.3569, device='cuda:0')",1.8015179634094238,-80.38191223144531,66.75408935546875,-96.97821807861328,-88.99404907226562
468,11218.49609375,1.396604061126709,"tensor(1.3659, device='cuda:0')","tensor(1.3659, device='cuda:0')",1.8015193939208984,-80.42176818847656,66.75408935546875,-96.97850036621094,-88.99408721923828
469,11218.470703125,1.4122288227081299,"tensor(1.3788, device='cuda:0')","tensor(1.3788, device='cuda:0')",1.8015332221984863,-80.46247100830078,66.75408935546875,-96.97876739501953,-88.99412536621094
470,11218.4462890625,1.428986668586731,"tensor(1.3971, device='cuda:0')","tensor(1.3971, device='cuda:0')",1.801560401916504,-80.50418090820312,66.75408935546875,-96.9790267944336,-88.9941635131836
471,11218.421875,1.4469287395477295,"tensor(1.4229, device='cuda:0')","tensor(1.4229, device='cuda:0')",1.8016033172607422,-80.54702758789062,66.75408935546875,-96.97927856445312,-88.99420166015625
472,11218.3955078125,1.4661014080047607,"tensor(1.4588, device='cuda:0')","tensor(1.4588, device='cuda:0')",1.8016629219055176,-80.59117126464844,66.75408935546875,-96.97952270507812,-88.99424743652344
473,11218.369140625,1.4865405559539795,"tensor(1.5083, device='cuda:0')","tensor(1.5083, device='cuda:0')",1.8017406463623047,-80.63677215576172,66.75408935546875,-96.97975158691406,-88.99502563476562
474,11218.20703125,1.508270025253296,"tensor(1.5755, device='cuda:0')","tensor(1.5755, device='cuda:0')",1.8018383979797363,-80.68397521972656,66.75408935546875,-96.97998046875,-89.13184356689453
475,11217.6796875,1.531296968460083,"tensor(1.6645, device='cuda:0')","tensor(1.6645, device='cuda:0')",1.8019580841064453,-80.73295593261719,66.75408935546875,-96.98020935058594,-89.63429260253906
476,11217.4130859375,1.5556063652038574,"tensor(1.7786, device='cuda:0')","tensor(1.7786, device='cuda:0')",1.8021025657653809,-80.7838363647461,66.75408935546875,-96.98042297363281,-89.87298583984375
477,11217.3232421875,1.581154704093933,"tensor(1.9185, device='cuda:0')","tensor(1.9185, device='cuda:0')",1.802274227142334,-80.83676147460938,66.75408935546875,-96.98063659667969,-89.93511199951172
478,11217.2734375,1.6078671216964722,"tensor(2.0805, device='cuda:0')","tensor(2.0805, device='cuda:0')",1.802476406097412,-80.89186096191406,66.75408935546875,-96.9808349609375,-89.9561767578125
479,11217.2353515625,1.6356298923492432,"tensor(2.2555, device='cuda:0')","tensor(2.2555, device='cuda:0')",1.8027119636535645,-80.94920349121094,66.75408935546875,-96.98104095458984,-89.9661865234375
480,11217.197265625,1.6642913818359375,"tensor(2.4304, device='cuda:0')","tensor(2.4304, device='cuda:0')",1.8029847145080566,-81.00886535644531,66.75408935546875,-96.98123931884766,-89.9720230102539
481,11217.16015625,1.6936578750610352,"tensor(2.5917, device='cuda:0')","tensor(2.5917, device='cuda:0')",1.8032989501953125,-81.07085418701172,66.75408935546875,-96.98143005371094,-89.9758529663086
482,11217.1240234375,1.7234985828399658,"tensor(2.7292, device='cuda:0')","tensor(2.7292, device='cuda:0')",1.8036580085754395,-81.13516998291016,66.75408935546875,-96.98161315917969,-89.97857666015625
483,11217.0859375,1.753549337387085,"tensor(2.8382, device='cuda:0')","tensor(2.8382, device='cuda:0')",1.804067611694336,-81.20172882080078,66.75408935546875,-96.98179626464844,-89.98060607910156
484,11217.044921875,1.783522605895996,"tensor(2.9190, device='cuda:0')","tensor(2.9190, device='cuda:0')",1.8045306205749512,-81.27043914794922,66.75408935546875,-96.98197937011719,-89.9822006225586
485,11217.0048828125,1.813119649887085,"tensor(2.9751, device='cuda:0')","tensor(2.9751, device='cuda:0')",1.8050527572631836,-81.34114837646484,66.75408935546875,-96.98216247558594,-89.98346710205078
486,11216.958984375,1.8420408964157104,"tensor(3.0113, device='cuda:0')","tensor(3.0113, device='cuda:0')",1.8056387901306152,-81.4136734008789,66.75408935546875,-96.98234558105469,-89.98451232910156
487,11216.9130859375,1.8699991703033447,"tensor(3.0324, device='cuda:0')","tensor(3.0324, device='cuda:0')",1.8062915802001953,-81.4878158569336,66.75408935546875,-96.98287963867188,-89.98539733886719
488,11216.861328125,1.8967353105545044,"tensor(3.0427, device='cuda:0')","tensor(3.0427, device='cuda:0')",1.8070158958435059,-81.56332397460938,66.75408935546875,-96.98605346679688,-89.98614501953125
489,11216.787109375,1.9220237731933594,"tensor(3.0454, device='cuda:0')","tensor(3.0454, device='cuda:0')",1.807814598083496,-81.63996887207031,66.75408935546875,-97.00826263427734,-89.98680114746094
490,11216.599609375,1.9456801414489746,"tensor(3.0430, device='cuda:0')","tensor(3.0430, device='cuda:0')",1.808690071105957,-81.71749114990234,66.75408935546875,-97.14166259765625,-89.98736572265625
491,11216.2255859375,1.967569351196289,"tensor(3.0373, device='cuda:0')","tensor(3.0373, device='cuda:0')",1.8096442222595215,-81.79566192626953,66.75408935546875,-97.46115112304688,-89.98786926269531
492,11215.8095703125,1.9875998497009277,"tensor(3.0297, device='cuda:0')","tensor(3.0297, device='cuda:0')",1.8106780052185059,-81.87425231933594,66.75408935546875,-97.81837463378906,-89.98847198486328
493,11215.587890625,2.0057249069213867,"tensor(3.0209, device='cuda:0')","tensor(3.0209, device='cuda:0')",1.8117918968200684,-81.95304870605469,66.75408935546875,-97.92881774902344,-90.04112243652344
494,11215.080078125,2.021939277648926,"tensor(3.0116, device='cuda:0')","tensor(3.0116, device='cuda:0')",1.8129839897155762,-82.03184509277344,66.75408935546875,-97.94857025146484,-90.46742248535156
495,11214.6591796875,2.0362730026245117,"tensor(3.0022, device='cuda:0')","tensor(3.0022, device='cuda:0')",1.8142523765563965,-82.11048889160156,66.75408935546875,-97.95730590820312,-90.81681823730469
496,11214.490234375,2.0487847328186035,"tensor(2.9929, device='cuda:0')","tensor(2.9929, device='cuda:0')",1.81559419631958,-82.18881225585938,66.75408935546875,-97.96240997314453,-90.91534423828125
497,11214.3896484375,2.0595579147338867,"tensor(2.9840, device='cuda:0')","tensor(2.9840, device='cuda:0')",1.8170056343078613,-82.26669311523438,66.75408935546875,-97.96582794189453,-90.94676208496094
498,11214.306640625,2.0686910152435303,"tensor(2.9753, device='cuda:0')","tensor(2.9753, device='cuda:0')",1.8184828758239746,-82.34403228759766,66.75408935546875,-97.96833038330078,-90.95992279052734
499,11214.23046875,2.076296329498291,"tensor(2.9670, device='cuda:0')","tensor(2.9670, device='cuda:0')",1.820019245147705,-82.42072296142578,66.75408935546875,-97.97024536132812,-90.96708679199219
500,11214.15625,2.0824923515319824,"tensor(2.9591, device='cuda:0')","tensor(2.9591, device='cuda:0')",1.821608543395996,-82.49671936035156,66.75408935546875,-97.97178649902344,-90.97161865234375
501,11214.083984375,2.087404251098633,"tensor(2.9515, device='cuda:0')","tensor(2.9515, device='cuda:0')",1.8232460021972656,-82.57192993164062,66.75408935546875,-97.97306060791016,-90.97478485107422
502,11214.0107421875,2.091153860092163,"tensor(2.9441, device='cuda:0')","tensor(2.9441, device='cuda:0')",1.8249239921569824,-82.64634704589844,66.75408935546875,-97.97413635253906,-90.97712707519531
503,11213.939453125,2.0938615798950195,"tensor(2.9369, device='cuda:0')","tensor(2.9369, device='cuda:0')",1.8266334533691406,-82.71992492675781,66.75408935546875,-97.97505187988281,-90.97894287109375
504,11213.8671875,2.0956454277038574,"tensor(2.9297, device='cuda:0')","tensor(2.9297, device='cuda:0')",1.8283686637878418,-82.79264068603516,66.75408935546875,-97.97586822509766,-90.98040771484375
505,11213.7978515625,2.096615791320801,"tensor(2.9226, device='cuda:0')","tensor(2.9226, device='cuda:0')",1.8301215171813965,-82.86448669433594,66.75408935546875,-97.97657775878906,-90.98161315917969
506,11213.7255859375,2.096876382827759,"tensor(2.9152, device='cuda:0')","tensor(2.9152, device='cuda:0')",1.8318843841552734,-82.93547058105469,66.75408935546875,-97.97721862792969,-90.98262023925781
507,11213.6552734375,2.096524477005005,"tensor(2.9076, device='cuda:0')","tensor(2.9076, device='cuda:0')",1.8336496353149414,-83.00558471679688,66.75408935546875,-97.97779846191406,-90.9834976196289
508,11213.5859375,2.0956482887268066,"tensor(2.8996, device='cuda:0')","tensor(2.8996, device='cuda:0')",1.8354101181030273,-83.0748291015625,66.75408935546875,-97.97833251953125,-90.9842529296875
509,11213.5185546875,2.094329833984375,"tensor(2.8911, device='cuda:0')","tensor(2.8911, device='cuda:0')",1.837158203125,-83.14322662353516,66.75408935546875,-97.97882080078125,-90.98491668701172
510,11213.4482421875,2.0926401615142822,"tensor(2.8821, device='cuda:0')","tensor(2.8821, device='cuda:0')",1.8388886451721191,-83.21078491210938,66.75408935546875,-97.9792709350586,-90.98550415039062
511,11213.3818359375,2.0906448364257812,"tensor(2.8724, device='cuda:0')","tensor(2.8724, device='cuda:0')",1.8405933380126953,-83.27752685546875,66.75408935546875,-97.97969055175781,-90.98604583740234
512,11213.3134765625,2.0884006023406982,"tensor(2.8621, device='cuda:0')","tensor(2.8621, device='cuda:0')",1.8422698974609375,-83.34346771240234,66.75408935546875,-97.98007202148438,-90.98652648925781
513,11213.24609375,2.0859596729278564,"tensor(2.8509, device='cuda:0')","tensor(2.8509, device='cuda:0')",1.8439102172851562,-83.40861511230469,66.75408935546875,-97.98043060302734,-90.9869613647461
514,11213.1806640625,2.083362579345703,"tensor(2.8391, device='cuda:0')","tensor(2.8391, device='cuda:0')",1.8455123901367188,-83.47301483154297,66.75408935546875,-97.98077392578125,-90.98736572265625
515,11213.1162109375,2.0806503295898438,"tensor(2.8266, device='cuda:0')","tensor(2.8266, device='cuda:0')",1.8470697402954102,-83.53667449951172,66.75408935546875,-97.98109436035156,-90.98773193359375
516,11213.05078125,2.077850818634033,"tensor(2.8134, device='cuda:0')","tensor(2.8134, device='cuda:0')",1.8485827445983887,-83.599609375,66.75408935546875,-97.98139953613281,-90.98806762695312
517,11212.9853515625,2.0749950408935547,"tensor(2.7997, device='cuda:0')","tensor(2.7997, device='cuda:0')",1.850043773651123,-83.66184997558594,66.75408935546875,-97.981689453125,-90.98838806152344
518,11212.921875,2.0720999240875244,"tensor(2.7856, device='cuda:0')","tensor(2.7856, device='cuda:0')",1.8514552116394043,-83.72341918945312,66.75408935546875,-97.98196411132812,-90.98868560791016
519,11212.8603515625,2.0691936016082764,"tensor(2.7710, device='cuda:0')","tensor(2.7710, device='cuda:0')",1.8528122901916504,-83.78434753417969,66.75408935546875,-97.98223114013672,-90.98896026611328
520,11212.796875,2.066279411315918,"tensor(2.7563, device='cuda:0')","tensor(2.7563, device='cuda:0')",1.8541169166564941,-83.84463500976562,66.75408935546875,-97.98248291015625,-90.98921203613281
521,11212.7353515625,2.063385009765625,"tensor(2.7414, device='cuda:0')","tensor(2.7414, device='cuda:0')",1.855363368988037,-83.9043197631836,66.75408935546875,-97.98272705078125,-90.98945617675781
522,11212.673828125,2.0605032444000244,"tensor(2.7266, device='cuda:0')","tensor(2.7266, device='cuda:0')",1.856557846069336,-83.96342468261719,66.75408935546875,-97.98295593261719,-90.98968505859375
523,11212.6123046875,2.057671546936035,"tensor(2.7118, device='cuda:0')","tensor(2.7118, device='cuda:0')",1.8576912879943848,-84.02196502685547,66.75408935546875,-97.98318481445312,-90.98990631103516
524,11212.552734375,2.0548653602600098,"tensor(2.6976, device='cuda:0')","tensor(2.6976, device='cuda:0')",1.858776569366455,-84.0799560546875,66.75408935546875,-97.9833984375,-90.99010467529297
525,11212.4931640625,2.052147388458252,"tensor(2.6833, device='cuda:0')","tensor(2.6833, device='cuda:0')",1.8597955703735352,-84.13742065429688,66.75408935546875,-97.98360443115234,-90.99031066894531
